Entity,Year,Urban,Population
East African Community (EAC),2008-01-01,,138465230.0
East African Community (EAC),2009-01-01,,142709413.0
East African Community (EAC),2010-01-01,,147028696.0
East African Community (EAC),2011-01-01,,151410995.99999997
East African Community (EAC),2012-01-01,,155864510.0
East African Community (EAC),2013-01-01,,160404506.99999997
East African Community (EAC),2014-01-01,,165054968.0
East African Community (EAC),2015-01-01,,169831181.0
East African Community (EAC),2016-01-01,,174739286.00000003
East African Community (EAC),2017-01-01,,179766823.0
East African Community (EAC),2018-01-01,,184888318.0
East African Community (EAC),2019-01-01,,190068643.99999997
East African Community (EAC),2020-01-01,,195283232.0
East African Community (EAC),2021-01-01,,200520996.0
East African Community (EAC),2022-01-01,,205790467.0
East African Community (EAC),2023-01-01,,211110548.0
East African Community (EAC),2024-01-01,,216509924.0
East African Community (EAC),2025-01-01,,222008971.00000003
East African Community (EAC),2026-01-01,,227611539.0
East African Community (EAC),2027-01-01,,233309361.0
East African Community (EAC),2028-01-01,,239096151.0
East African Community (EAC),2029-01-01,,244961547.0
East African Community (EAC),2030-01-01,,250896789.0
East African Community (EAC),2031-01-01,,256899725.0
East African Community (EAC),2032-01-01,,262969400.00000003
East African Community (EAC),2033-01-01,,269099541.0
East African Community (EAC),2034-01-01,,275282716.0
East African Community (EAC),2035-01-01,,281512709.0
East African Community (EAC),2036-01-01,,287785169.0
East African Community (EAC),2037-01-01,,294097474.0
East African Community (EAC),2038-01-01,,300447430.0
East African Community (EAC),2039-01-01,,306833533.0
East African Community (EAC),2040-01-01,,313254033.0
East African Community (EAC),2041-01-01,,319705865.0
East African Community (EAC),2042-01-01,,326185747.0
East African Community (EAC),2043-01-01,,332691391.0
East African Community (EAC),2044-01-01,,339220635.0
East African Community (EAC),2045-01-01,,345771240.0
East African Community (EAC),2046-01-01,,352340720.0
East African Community (EAC),2047-01-01,,358926284.0
East African Community (EAC),2048-01-01,,365524456.0
East African Community (EAC),2049-01-01,,372131617.99999994
East African Community (EAC),2050-01-01,,378744323.99999994
East African Community (EAC),2051-01-01,,385359591.0
East African Community (EAC),2052-01-01,,391975141.0
East African Community (EAC),2053-01-01,,398589490.0
East African Community (EAC),2054-01-01,,405201502.00000006
East African Community (EAC),2055-01-01,,411809698.99999994
East African Community (EAC),2056-01-01,,418411715.0
East African Community (EAC),2057-01-01,,425004437.00000006
East African Community (EAC),2058-01-01,,431584455.0
East African Community (EAC),2059-01-01,,438148027.0
East African Community (EAC),2060-01-01,,444691705.0
East African Community (EAC),2061-01-01,,451212831.0
East African Community (EAC),2062-01-01,,457708839.0
East African Community (EAC),2063-01-01,,464176331.0
East African Community (EAC),2064-01-01,,470611751.0
East African Community (EAC),2065-01-01,,477011937.99999994
East African Community (EAC),2066-01-01,,483373850.0
East African Community (EAC),2067-01-01,,489695405.0
East African Community (EAC),2068-01-01,,495975361.00000006
East African Community (EAC),2069-01-01,,502213030.0
East African Community (EAC),2070-01-01,,508407251.0
East African Community (EAC),2071-01-01,,514556287.0
East African Community (EAC),2072-01-01,,520657404.0
East African Community (EAC),2073-01-01,,526707362.00000006
East African Community (EAC),2074-01-01,,532702436.0
East African Community (EAC),2075-01-01,,538639473.9999999
East African Community (EAC),2076-01-01,,544516026.0000001
East African Community (EAC),2077-01-01,,550330614.0
East African Community (EAC),2078-01-01,,556081928.0
East African Community (EAC),2079-01-01,,561769144.0
East African Community (EAC),2080-01-01,,567391124.0
East African Community (EAC),2081-01-01,,572946413.0
East African Community (EAC),2082-01-01,,578432981.0
East African Community (EAC),2083-01-01,,583848922.0
East African Community (EAC),2084-01-01,,589192150.0
East African Community (EAC),2085-01-01,,594460733.9999999
East African Community (EAC),2086-01-01,,599653587.0
East African Community (EAC),2087-01-01,,604769593.0
East African Community (EAC),2088-01-01,,609806996.0
East African Community (EAC),2089-01-01,,614763960.0
East African Community (EAC),2090-01-01,,619639150.0
East African Community (EAC),2091-01-01,,624431848.0
East African Community (EAC),2092-01-01,,629141932.0
East African Community (EAC),2093-01-01,,633769746.0
East African Community (EAC),2094-01-01,,638315872.0
East African Community (EAC),2095-01-01,,642780943.0
East African Community (EAC),2096-01-01,,647165684.0
East African Community (EAC),2097-01-01,,651470796.0
East African Community (EAC),2098-01-01,,655696978.0
East African Community (EAC),2099-01-01,,659844942.0
East African Community (EAC),2100-01-01,,663915356.0
Eastern Africa,1950-01-01,5.747069119,66144565.0
Eastern Africa,1951-01-01,5.916918742000001,67602806.0
Eastern Africa,1952-01-01,6.094098937999999,69108572.0
Eastern Africa,1953-01-01,6.281104424,70668595.99999999
Eastern Africa,1954-01-01,6.474700894,72288969.0
Eastern Africa,1955-01-01,6.67450587,73975375.99999999
Eastern Africa,1956-01-01,6.88086671,75732806.0
Eastern Africa,1957-01-01,7.091444045,77565960.0
Eastern Africa,1958-01-01,7.300140337999999,79478897.0
Eastern Africa,1959-01-01,7.5154677670000005,81475202.0
Eastern Africa,1960-01-01,7.738308317,83558159.0
Eastern Africa,1961-01-01,7.9707693189999995,85730844.0
Eastern Africa,1962-01-01,8.213741068,87995987.0
Eastern Africa,1963-01-01,8.481737397,90356428.00000001
Eastern Africa,1964-01-01,8.770170627,92814681.0
Eastern Africa,1965-01-01,9.065763991,95372726.0
Eastern Africa,1966-01-01,9.371285059,98034498.0
Eastern Africa,1967-01-01,9.686309002,100801281.99999999
Eastern Africa,1968-01-01,10.00836622,103668761.99999999
Eastern Africa,1969-01-01,10.3437455,106630230.0
Eastern Africa,1970-01-01,10.65593202,109682256.0
Eastern Africa,1971-01-01,10.983853300000002,112823874.00000001
Eastern Africa,1972-01-01,11.32750592,116060910.0
Eastern Africa,1973-01-01,11.68005543,119404235.0
Eastern Africa,1974-01-01,12.05857883,122868494.0
Eastern Africa,1975-01-01,12.46380173,126465038.0
Eastern Africa,1976-01-01,12.89327942,130199728.0
Eastern Africa,1977-01-01,13.34880866,134072484.99999999
Eastern Africa,1978-01-01,13.81489469,138081101.0
Eastern Africa,1979-01-01,14.2209756,142220598.0
Eastern Africa,1980-01-01,14.5598723,146488368.00000003
Eastern Africa,1981-01-01,14.87673926,150873027.0
Eastern Africa,1982-01-01,15.18711818,155377016.0
Eastern Africa,1983-01-01,15.50900794,160026428.0
Eastern Africa,1984-01-01,15.84830813,164856958.0
Eastern Africa,1985-01-01,16.19944662,169887493.00000003
Eastern Africa,1986-01-01,16.5552707,175147702.0
Eastern Africa,1987-01-01,16.91482412,180613703.0
Eastern Africa,1988-01-01,17.2857794,186187389.0
Eastern Africa,1989-01-01,17.64982361,191734767.0
Eastern Africa,1990-01-01,18.04752644,197168372.0
Eastern Africa,1991-01-01,18.37949311,202443282.0
Eastern Africa,1992-01-01,18.74550467,207611673.0
Eastern Africa,1993-01-01,19.10286627,212802667.0
Eastern Africa,1994-01-01,19.42589651,218199362.0
Eastern Africa,1995-01-01,19.72790063,223934243.99999997
Eastern Africa,1996-01-01,20.02187318,230058542.0
Eastern Africa,1997-01-01,20.30141849,236535971.99999997
Eastern Africa,1998-01-01,20.55169975,243305414.0
Eastern Africa,1999-01-01,20.79467141,250267704.0
Eastern Africa,2000-01-01,21.04465144,257353351.00000003
Eastern Africa,2001-01-01,21.32554162,264549309.0
Eastern Africa,2002-01-01,21.62194082,271890377.0
Eastern Africa,2003-01-01,21.9104632,279411178.0
Eastern Africa,2004-01-01,22.20140167,287163480.0
Eastern Africa,2005-01-01,22.51639062,295185413.0
Eastern Africa,2006-01-01,22.83713639,303485334.0
Eastern Africa,2007-01-01,23.04675089,312053222.0
Eastern Africa,2008-01-01,23.47532788,320886385.0
Eastern Africa,2009-01-01,23.90900075,329976925.0
Eastern Africa,2010-01-01,24.35347944,339317850.0
Eastern Africa,2011-01-01,24.80874146,348907786.0
Eastern Africa,2012-01-01,25.23499454,358745932.99999994
Eastern Africa,2013-01-01,25.66600842,368825235.0
Eastern Africa,2014-01-01,26.10783344,379136669.0
Eastern Africa,2015-01-01,26.55988792,389671295.0
Eastern Africa,2016-01-01,27.02218999,400426777.0
Eastern Africa,2017-01-01,,411396724.0
Eastern Africa,2018-01-01,,422563393.0
Eastern Africa,2019-01-01,,433904943.0
Eastern Africa,2020-01-01,,6235678091.999997
Eastern Africa,2021-01-01,,4105650961.0
Eastern Africa,2022-01-01,,4201355013.0000005
Eastern Africa,2023-01-01,,4296880677.0
Eastern Africa,2024-01-01,,4393932647.0
Eastern Africa,2025-01-01,,7020188181.000001
Eastern Africa,2026-01-01,,4596671774.0
Eastern Africa,2027-01-01,,4702297556.0
Eastern Africa,2028-01-01,,4810394631.0
Eastern Africa,2029-01-01,,4920499944.0
Eastern Africa,2030-01-01,,7880499834.000001
Eastern Africa,2031-01-01,,5145661872.0
Eastern Africa,2032-01-01,,5260793527.0
Eastern Africa,2033-01-01,,5377566375.0
Eastern Africa,2034-01-01,,5495878455.0
Eastern Africa,2035-01-01,,8802428212.0
Eastern Africa,2036-01-01,,5736774039.999999
Eastern Africa,2037-01-01,,5859227574.0
Eastern Africa,2038-01-01,,5982911892.000001
Eastern Africa,2039-01-01,,6107737875.0
Eastern Africa,2040-01-01,,9770658677.000004
Eastern Africa,2041-01-01,,6360542157.0
Eastern Africa,2042-01-01,,6488437101.0
Eastern Africa,2043-01-01,,6617269790.999999
Eastern Africa,2044-01-01,,6747000099.0
Eastern Africa,2045-01-01,,10774006551.0
Eastern Africa,2046-01-01,,7009051655.0
Eastern Africa,2047-01-01,,7141353991.0
Eastern Africa,2048-01-01,,7274539781.0
Eastern Africa,2049-01-01,,7408659428.0
Eastern Africa,2050-01-01,,11803175031.0
Eastern Africa,2051-01-01,,7679851072.0
Eastern Africa,2052-01-01,,7816955432.0
Eastern Africa,2053-01-01,,7955116402.0
Eastern Africa,2054-01-01,,8094388154.0
Eastern Africa,2055-01-01,,12858237074.000002
Eastern Africa,2056-01-01,,8376432937.999999
Eastern Africa,2057-01-01,,8519257548.0
Eastern Africa,2058-01-01,,8663320353.0
Eastern Africa,2059-01-01,,8808649950.000002
Eastern Africa,2060-01-01,,13940094053.999998
Eastern Africa,2061-01-01,,9103214310.999998
Eastern Africa,2062-01-01,,9252497454.0
Eastern Africa,2063-01-01,,9403125450.0
Eastern Africa,2064-01-01,,9555095675.0
Eastern Africa,2065-01-01,,15049351091.0
Eastern Africa,2066-01-01,,9863100423.0
Eastern Africa,2067-01-01,,10019189662.999996
Eastern Africa,2068-01-01,,10176691926.0
Eastern Africa,2069-01-01,,10335617685.999998
Eastern Africa,2070-01-01,,16181349628.0
Eastern Africa,2071-01-01,,10657837111.0
Eastern Africa,2072-01-01,,10821216930.999998
Eastern Africa,2073-01-01,,10986169531.999998
Eastern Africa,2074-01-01,,11152742863.0
Eastern Africa,2075-01-01,,17336125153.0
Eastern Africa,2076-01-01,,11490981674.999998
Eastern Africa,2077-01-01,,11662782569.0
Eastern Africa,2078-01-01,,11836481195.0
Eastern Africa,2079-01-01,,12012172995.000002
Eastern Africa,2080-01-01,,18519479145.999996
Eastern Africa,2081-01-01,,12369919569.0
Eastern Africa,2082-01-01,,12552161462.0
Eastern Africa,2083-01-01,,12736784870.000002
Eastern Africa,2084-01-01,,12923898401.000002
Eastern Africa,2085-01-01,,19737485069.0
Eastern Africa,2086-01-01,,13306046561.0
Eastern Africa,2087-01-01,,13501311950.000002
Eastern Africa,2088-01-01,,13699536672.0
Eastern Africa,2089-01-01,,13900850466.000002
Eastern Africa,2090-01-01,,21004162960.0
Eastern Africa,2091-01-01,,14313276235.0
Eastern Africa,2092-01-01,,14524655181.999998
Eastern Africa,2093-01-01,,14739659230.0
Eastern Africa,2094-01-01,,14958428191.0
Eastern Africa,2095-01-01,,22340189080.000004
Eastern Africa,2096-01-01,,15407836643.000002
Eastern Africa,2097-01-01,,15638775969.0
Eastern Africa,2098-01-01,,15874079221.0
Eastern Africa,2099-01-01,,16113907069.999998
Eastern Africa,2100-01-01,,23751995761.999996
Eastern Asia,1950-01-01,17.87335132,677535239.0
Eastern Asia,1951-01-01,18.30318076,694908937.0
Eastern Asia,1952-01-01,18.76150358,709512816.0
Eastern Asia,1953-01-01,19.24012895,722324816.0
Eastern Asia,1954-01-01,19.73617035,734139482.0000001
Eastern Asia,1955-01-01,20.24502471,745568562.0
Eastern Asia,1956-01-01,20.76447953,757032705.0
Eastern Asia,1957-01-01,21.29020109,768769447.0
Eastern Asia,1958-01-01,21.82272112,780855664.0000001
Eastern Asia,1959-01-01,22.36044425,793245064.0
Eastern Asia,1960-01-01,22.90356654,805880880.0
Eastern Asia,1961-01-01,23.45352375,818816017.0
Eastern Asia,1962-01-01,24.01132028,832318178.0
Eastern Asia,1963-01-01,24.57028991,846914912.0
Eastern Asia,1964-01-01,25.12818921,863265975.9999999
Eastern Asia,1965-01-01,25.05548142,881787777.0
Eastern Asia,1966-01-01,25.00079026,902669504.0000001
Eastern Asia,1967-01-01,24.98881851,925627642.9999999
Eastern Asia,1968-01-01,24.99325965,950000697.0
Eastern Asia,1969-01-01,25.009407,974850130.0
Eastern Asia,1970-01-01,25.03196334,999435110.9999999
Eastern Asia,1971-01-01,25.03631319,1023594597.0000001
Eastern Asia,1972-01-01,25.04299522,1047342064.0
Eastern Asia,1973-01-01,25.14323474,1070328599.0000001
Eastern Asia,1974-01-01,25.33685535,1092192155.0
Eastern Asia,1975-01-01,25.54194452,1112702814.0
Eastern Asia,1976-01-01,25.66799662,1131702395.0
Eastern Asia,1977-01-01,25.78294506,1149295762.0
Eastern Asia,1978-01-01,26.16655441,1165870430.0
Eastern Asia,1979-01-01,26.83168862,1181993085.0
Eastern Asia,1980-01-01,27.51448033,1198125829.0000002
Eastern Asia,1981-01-01,28.21715837,1214228832.9999998
Eastern Asia,1982-01-01,28.9381055,1230302463.0
Eastern Asia,1983-01-01,29.53643986,1246883127.0
Eastern Asia,1984-01-01,30.13751745,1264634915.0
Eastern Asia,1985-01-01,30.73634273,1283950282.0000002
Eastern Asia,1986-01-01,31.34832008,1305150658.0
Eastern Asia,1987-01-01,31.9708859,1327899732.0
Eastern Asia,1988-01-01,32.59680599,1351113958.0
Eastern Asia,1989-01-01,33.23326536,1373287355.0
Eastern Asia,1990-01-01,33.89008085,1393334810.0
Eastern Asia,1991-01-01,34.64022856,1410859993.0
Eastern Asia,1992-01-01,35.3999167,1426166869.0
Eastern Asia,1993-01-01,36.18017268,1439731761.9999998
Eastern Asia,1994-01-01,36.98080787,1452336525.0
Eastern Asia,1995-01-01,37.79810305,1464564639.0
Eastern Asia,1996-01-01,38.62189614,1476529253.0
Eastern Asia,1997-01-01,39.45426565,1488065399.0
Eastern Asia,1998-01-01,40.30241736,1499161033.0
Eastern Asia,1999-01-01,41.16308548,1509745030.0
Eastern Asia,2000-01-01,42.03666565,1519781295.0
Eastern Asia,2001-01-01,43.18868603,1529313791.0
Eastern Asia,2002-01-01,44.46799522,1538440477.0
Eastern Asia,2003-01-01,45.75127796,1547238619.0
Eastern Asia,2004-01-01,47.03934053,1555797782.0
Eastern Asia,2005-01-01,48.32575815,1564192321.0
Eastern Asia,2006-01-01,49.56220647,1572445285.9999998
Eastern Asia,2007-01-01,50.77378106,1580576646.0
Eastern Asia,2008-01-01,51.98650176,1588648759.0
Eastern Asia,2009-01-01,53.195475,1596729775.0
Eastern Asia,2010-01-01,54.40390962,1604859428.0
Eastern Asia,2011-01-01,55.51018763,1613052691.9999998
Eastern Asia,2012-01-01,56.574327399999994,1621273736.0
Eastern Asia,2013-01-01,57.63451346,1629442257.0
Eastern Asia,2014-01-01,58.69410898,1637445258.0000002
Eastern Asia,2015-01-01,59.75047604,1645183917.0
Eastern Asia,2016-01-01,60.80402788,1652634655.0
Eastern Asia,2017-01-01,,1659767973.0000002
Eastern Asia,2018-01-01,,1666471320.0
Eastern Asia,2019-01-01,,1672611120.0
Eastern Asia,2020-01-01,,23493254778.0
Eastern Asia,2021-01-01,,15150451396.0
Eastern Asia,2022-01-01,,15194549863.000002
Eastern Asia,2023-01-01,,15234314408.999998
Eastern Asia,2024-01-01,,15268632116.0
Eastern Asia,2025-01-01,,23776127793.0
Eastern Asia,2026-01-01,,15318420813.000002
Eastern Asia,2027-01-01,,15334053377.999998
Eastern Asia,2028-01-01,,15344025670.0
Eastern Asia,2029-01-01,,15348947581.000002
Eastern Asia,2030-01-01,,23849593849.0
Eastern Asia,2031-01-01,,15345272529.000004
Eastern Asia,2032-01-01,,15336812729.999998
Eastern Asia,2033-01-01,,15323982937.999998
Eastern Asia,2034-01-01,,15306790249.000002
Eastern Asia,2035-01-01,,23752600778.000004
Eastern Asia,2036-01-01,,15259583890.999998
Eastern Asia,2037-01-01,,15229880912.0
Eastern Asia,2038-01-01,,15196381333.000002
Eastern Asia,2039-01-01,,15159321339.0
Eastern Asia,2040-01-01,,23502370389.0
Eastern Asia,2041-01-01,,15075322281.0
Eastern Asia,2042-01-01,,15028677015.0
Eastern Asia,2043-01-01,,14979118206.0
Eastern Asia,2044-01-01,,14926776202.999998
Eastern Asia,2045-01-01,,23127372968.0
Eastern Asia,2046-01-01,,14814298490.0
Eastern Asia,2047-01-01,,14754470038.999998
Eastern Asia,2048-01-01,,14692433114.000002
Eastern Asia,2049-01-01,,14628316199.0
Eastern Asia,2050-01-01,,22650736529.0
Eastern Asia,2051-01-01,,14494399541.0
Eastern Asia,2052-01-01,,14424909043.0
Eastern Asia,2053-01-01,,14353940612.999998
Eastern Asia,2054-01-01,,14281655152.999998
Eastern Asia,2055-01-01,,22095673325.0
Eastern Asia,2056-01-01,,14133766172.000002
Eastern Asia,2057-01-01,,14058467719.0
Eastern Asia,2058-01-01,,13982522691.000002
Eastern Asia,2059-01-01,,13906148331.0
Eastern Asia,2060-01-01,,21498926468.000004
Eastern Asia,2061-01-01,,13752841103.000002
Eastern Asia,2062-01-01,,13676174246.000002
Eastern Asia,2063-01-01,,13599682431.0
Eastern Asia,2064-01-01,,13523502467.999998
Eastern Asia,2065-01-01,,20890607816.999996
Eastern Asia,2066-01-01,,13372559535.0
Eastern Asia,2067-01-01,,13298001826.000002
Eastern Asia,2068-01-01,,13224125887.000002
Eastern Asia,2069-01-01,,13150950442.0
Eastern Asia,2070-01-01,,20305693344.000004
Eastern Asia,2071-01-01,,13006854472.0
Eastern Asia,2072-01-01,,12936073978.999998
Eastern Asia,2073-01-01,,12866228594.999998
Eastern Asia,2074-01-01,,12797383381.0
Eastern Asia,2075-01-01,,19745895508.0
Eastern Asia,2076-01-01,,12662920035.0
Eastern Asia,2077-01-01,,12597393265.0
Eastern Asia,2078-01-01,,12533072507.0
Eastern Asia,2079-01-01,,12470012605.0
Eastern Asia,2080-01-01,,19220125623.0
Eastern Asia,2081-01-01,,12347834360.0
Eastern Asia,2082-01-01,,12288756135.999998
Eastern Asia,2083-01-01,,12231060219.000002
Eastern Asia,2084-01-01,,12174781991.000002
Eastern Asia,2085-01-01,,18745940203.999996
Eastern Asia,2086-01-01,,12066518693.000002
Eastern Asia,2087-01-01,,12014488119.000002
Eastern Asia,2088-01-01,,11963822841.999998
Eastern Asia,2089-01-01,,11914489004.0
Eastern Asia,2090-01-01,,18317864103.0
Eastern Asia,2091-01-01,,11819594082.0
Eastern Asia,2092-01-01,,11773875701.0
Eastern Asia,2093-01-01,,11729177294.000002
Eastern Asia,2094-01-01,,11685381425.0
Eastern Asia,2095-01-01,,17943323030.0
